6.09155864799051	4.13765724799385	2.68283886085337	2.34905380936453	2.79101755796879	1.97293403702405
0.853939698274998	3.88644780826463	2.25310558156381	1.94411102442865	2.48530052573527	3.37043958315306
3.75373111541371	2.52262457829559	1.87888345266011	1.85381858462068	2.52771147166166	1.26429498166607
9.21391828098829	3.98563275447526	3.06333421193346	2.86597363521666	3.42552686115245	6.03934238816116
8.85989974547935	3.67517792668736	2.88266879428144	3.09941215988919	3.42690230515213	6.12126252593932
7.59772615799925	5.28736122172602	4.56906223418438	4.0974795324	4.0077391200808	2.52248571160472
8.94152392181657	6.56368409348683	5.28282235277205	4.44413905707427	4.69342071960836	4.20136234153757
8.30875186575127	5.85266129266106	5.11057825522132	4.4045084159016	4.3506444789016	5.46277724982633
9.09559074500898	5.85882760390575	5.37817320237643	4.61110538480146	4.3751870818109	5.60538465698305
7.456462627779	4.78499800712111	2.17281393890272	1.38423295853335	2.37189191398976	2.79164090291068
8.16748138829015	4.68928970276192	2.32190481561863	0.821637719794434	1.24825444210225	3.67271318952419
6.68641553924111	5.20285612337243	4.15295192546242	3.05596599133171	2.52849654269093	3.19654261745421
1.58654289306845	2.58990116919256	1.72552262215133	1.17976614199425	4.39539822788698	1.13938094392042
1.58653919906253	2.65972884098229	1.73510822225502	1.28909491789627	6.48295193287171	1.18932802513226
3.18569056556156	1.95585184658271	0.94943602901512	1.14485595854894	5.7569555171964	3.23896248036203
6.54995627374107	4.04838753275524	2.81478924485654	2.26341411230115	8.55691979278351	2.50877179696042
2.88927305388276	3.36565676357899	2.13486152748907	0.914131539878155	1.55688509157902	1.05400831154598
2.81299789749246	3.2753156769333	2.02138794029375	1.14235431761954	0.995525590743908	1.09464540458087
4.36483737665093	3.02345550272333	1.88279713276444	1.26331509236691	1.4717587804868	1.51406158105573
4.11874473060871	4.3258286087025	3.19049412914583	2.15539996171036	1.63521327179822	0.791342792334646
6.69521202624383	3.64396696139592	2.26759232774721	1.05576853592537	1.07654302669704	3.07063645926329
5.08660887012526	3.07958217926328	1.4166161117907	0.399324868539392	0.830783751230726	2.10039118262313
5.64737172820136	3.46505486950395	1.90828622368921	0.464125039610022	0.598942436901082	2.26478676554703
6.09163463666239	2.86052049784649	1.89387499625555	1.10717185275366	0.341803978193643	4.49460032003258
6.57004401056073	3.30992759345352	1.55808667173332	0.298292336128499	0.625708083996053	3.28118292699599
6.33695987937725	4.34752359039131	2.40623870550638	1.60688632714483	0.245120261074026	3.31648270869304
6.92353932226957	3.44749324685053	1.92631740140741	0.476196901688784	0.785777367007351	3.9266871254238
5.50096569925336	3.44955499949268	1.84755942321349	0.420950528600451	0.771233925355993	2.3907452033157
4.97129963517027	3.49467654391333	1.88861612769376	0.785278331697751	0.181254532682639	1.52507831072703
6.09755765194458	4.04967685626903	2.12036474441403	0.989151496510022	1.4591369529489	2.0478956223238
5.69686729208897	8.14601208439915	2.83135641630315	2.77945015417241	3.54132472366062	2.9382163628722
