3.97740882005983	4.1461232514241	4.15994679312274	3.29635146387105	5.3100050837344	0.947740944986456	4.33152208325153	1.1783979800711	1.33447152888582	5.19691534607902	0.860249298306667	1.63567273117826	4.8157240910664	5.07110640382288	2.33135712666095
1.77529919385636	3.07262699314247	4.5145689634173	2.60123566748835	1.4301549906661	1.47151970578405	2.76287789792854	2.49661685990137	0.566423932843615	2.13472091074515	2.40861451978272	2.03496554749389	4.53750159526022	3.10953986302118	2.80444381703993
1.89991934069541	2.48943669392099	2.66085697661999	1.64364815831923	2.72250715592949	0.589562324595287	3.73255763509988	1.09059215521546	0.892495849359946	4.1813317519275	1.48440731666417	0.452335950929352	4.10159538041133	4.12321540512189	1.90701721089065
6.37260698909917	4.71273949648557	4.09824859299487	6.51368317363885	8.03915127808302	5.13982279105236	8.06564302683855	0.724195299500556	1.74079218950659	8.53394465900068	4.72017766596615	6.72770647022063	8.53277742916533	9.29898850398345	2.00754654773994
5.76583541284236	4.76241363340496	3.90235547301244	6.16696435652278	7.64948412329287	5.12916542621867	7.85902582394869	0.738342699937428	1.9910647487454	8.58684372890078	4.90616811399186	6.93117031703319	8.49543775231262	9.2605940933261	2.02502701444752
3.72681622340542	5.25389018908873	5.33929753112237	4.78029739418948	6.62352319566904	1.57696358836972	4.86465823717413	1.27007241154019	2.89734992459327	5.84856601427194	0.618212693475457	1.49409217130444	5.93415363253798	6.1905393793494	2.10402084736444
4.87076541308288	4.77908838684476	6.56548758726362	5.4732288665379	7.93514682508648	1.28468022442805	6.60775623723972	0.876493239978526	3.07672008830667	7.70798821187911	1.00788195518008	3.68663484931453	7.44784597570621	8.00418058479723	2.69795832704906
4.18320109778507	3.05849295678948	5.97267857650862	5.25423642178187	7.34492659530844	2.82769506864171	6.70021507695665	1.2180762166429	3.16975298998383	8.05731327553258	3.28231527450428	5.60838774637705	7.78495672623664	8.46036290618124	2.32658174471466
4.72353661409727	3.70050756304279	5.89952563039517	6.2674096076184	8.0437361174301	2.88979769793166	6.77759927352319	1.62700981130913	3.32830902088918	8.23021531479616	3.71071791920158	5.7190276259466	8.13295844483468	8.77374543884519	2.00833757861173
6.53414525188833	4.69949771570106	4.80831084918663	3.84509920611575	6.65415059170525	3.29829676195097	6.9616644532642	3.56989117684807	0.645641421731465	7.42095743282669	0.862065607704244	2.97406296202381	6.70819169662402	7.46463904702603	3.38770726030892
8.11185199982604	4.65423855346758	4.73328511854587	4.22062434249076	6.75669710513419	5.45354254142963	8.08662069962258	5.04259770562496	1.88132772557835	7.8219031787964	0.776185802411047	3.58645610716441	7.08815741123062	7.75075480982544	3.23627133834151
4.50914216749688	3.50815368528591	5.24674798903351	3.32008388058872	5.43748854813049	2.32094874371493	4.99494495638934	2.33274810724532	1.53382875430551	6.39066745807805	0.190076288707931	2.29504936213171	6.26270271429932	6.52094068685519	2.42168109302842
